MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA GDP,SSP2_v9_130219,POL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,629.7049884,789.9374737,962.6228331,1102.302367,1195.318791,1253.825788,1296.838159,1336.281635,1373.708328,1409.717379,1445.944617,1482.282807,1516.650584,1547.244138,1573.538743,1597.231983,1622.045515,1652.145942,1688.943687,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PRI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,93.70848558,91.55726964,93.58848799,95.61838895,98.07812464,100.4130964,102.1516368,103.4840924,104.5930163,105.5746253,106.341991,107.0715483,107.9221081,108.982762,110.2637789,111.7992608,113.6452169,115.8206812,118.1593763,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PRT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,213.1328855,231.5825971,262.3259459,315.9646599,384.9626351,464.1924503,544.5780093,620.7734104,690.1553407,752.591707,809.5522073,861.4503497,908.5554989,951.3906459,991.1415224,1029.276778,1066.815584,1103.977756,1139.376816,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,PRY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,23.28791978,27.36275829,31.79747235,37.77718046,45.56721562,55.17647882,66.55519677,79.295666,92.85101465,107.0340461,121.9005697,137.5437136,156.7552948,178.9655871,202.5183694,225.0251823,245.6033362,264.0204535,280.4636769,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ROU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,214.4319589,270.0909187,334.7940382,398.3376744,448.0135643,485.8580335,514.1833245,536.2003287,552.6852015,565.8623912,577.1947372,587.4236524,596.7301683,605.3560453,614.138283,624.0111872,636.0702672,650.3989647,667.0456829,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,RUS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2050.953237,2589.469736,2982.226534,3286.656883,3506.750795,3694.022219,3884.123947,4082.4825,4281.327074,4493.596528,4735.734428,5009.189948,5305.243543,5611.020706,5916.619498,6219.970529,6524.850826,6834.5727,7147.664617,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,RWA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,11.07099155,14.83291783,18.05793107,20.90571745,24.40701645,28.65741553,33.95133045,40.63275908,49.20099234,59.91390489,73.31158537,89.64178721,109.2195249,132.1719309,159.083382,190.6147808,227.3581072,269.4006834,316.2418817,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SAU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,545.6483417,669.0904206,716.0423385,769.5826229,859.0232659,986.1029457,1142.501459,1314.338485,1483.241139,1637.925813,1777.041836,1906.717062,2038.481634,2178.26663,2328.534123,2486.547055,2648.89904,2812.266916,2974.239228,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SDN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,93.67110838,127.0242153,164.4310947,212.1815719,270.6258039,338.2177848,410.8101096,490.4075473,575.9619695,671.9309713,782.281199,909.3445405,1056.446885,1224.482442,1410.833725,1608.817638,1810.561184,2008.246225,2195.916746,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SEN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,17.91499041,22.81107887,28.01432036,34.42882184,41.79943332,50.29588961,60.04434846,71.47748589,85.0431567,100.9608576,119.3537648,140.6408165,165.3199075,193.8628074,226.8810461,264.8080028,307.7007523,355.1747679,406.4163392,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SGP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,220.3750555,292.3773208,332.9721646,360.2941854,382.6651496,408.9503294,439.3745299,472.0263868,503.6097228,532.4590664,558.7191649,582.211574,602.7950502,619.9067767,633.4215348,642.7737649,648.0503213,650.2831947,650.1618016,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SLB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.974026706,1.590564329,2.336719118,3.233221963,4.131381009,5.055222482,6.018344304,7.09156636,8.330082273,9.749446203,11.33139634,13.06885707,14.9499921,16.95021423,19.09181516,21.76050817,24.88264228,28.22667535,31.4542364,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SLE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.472243426,7.374898646,9.59597759,12.04138067,14.73573579,17.78919162,21.4308942,25.84865154,31.23459401,37.70835014,45.42557992,54.44135515,64.78003332,76.4876584,90.16585555,106.1372206,124.5042306,144.9854163,167.217765,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SLV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,38.24403328,42.5702324,45.65562894,49.41346479,54.31418656,60.46443793,67.58616914,75.27707415,84.51306155,94.79034402,105.2355395,115.0924908,124.313373,132.8978819,140.7936565,148.0136905,154.6306018,161.5992814,169.7138442,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SOM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.430538216,5.265334919,7.075408889,9.633257772,12.76397227,16.33277842,20.55267047,25.41964906,31.23001086,38.10437035,46.14751291,55.51808625,66.56080592,79.62510996,95.02066125,113.0842201,133.9482713,159.8667388,191.3222732,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SRB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,62.95579724,105.2860847,138.8432724,177.7783003,213.5489917,243.0854479,266.8692317,286.5601513,303.7820825,320.8759605,338.9966741,357.6109718,375.5814195,392.2614536,407.5701536,421.7241104,434.9202467,447.1747566,458.3529688,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,STP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.289208881,0.372496678,0.442346447,0.493060854,0.538368437,0.587292555,0.645993509,0.714846359,0.795932229,0.893962137,1.008327009,1.141460283,1.296271473,1.478543369,1.693181771,1.945067202,2.234912856,2.561021583,2.923197635,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SUR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,5.119550858,7.554859453,9.512542737,11.49440787,13.30669315,15.03013467,16.67042019,18.31803698,20.05649031,21.85841219,23.6868795,25.51342526,27.33171678,29.14060147,30.94133125,32.72056172,34.4455237,36.09389123,37.65112939,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SVK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,107.7153146,128.7073845,139.1483637,143.0141391,146.8100803,151.9256093,158.7864958,166.8595571,175.2550054,183.6902639,192.374406,201.2074405,209.9077817,218.3456547,226.5013393,234.4494762,242.4812009,250.928818,259.9414596,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SVN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,50.06326024,53.47406552,53.40278904,53.26446087,54.46459991,57.00431033,60.52022572,64.56741952,68.72052758,72.99910726,77.63036673,82.67764922,88.06081838,93.66157696,99.38909188,105.173648,111.0180485,116.9413028,122.9432757,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SWE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,319.3264204,379.0055035,452.4630917,550.3677723,650.9538524,745.9838169,835.0492824,920.1508724,1004.058166,1089.786629,1179.54113,1272.284073,1366.465519,1461.087537,1556.022651,1651.386526,1747.057788,1841.896416,1934.340169,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SWZ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.604356954,4.622834879,5.296576926,6.226505737,7.54524398,9.225708451,11.18844119,13.39285224,15.8202772,18.46092798,21.27311817,24.19720493,27.17621445,30.130828,32.99418254,35.73386242,38.32481673,40.75408493,43.01156985,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,SYR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,86.94502315,104.3906914,131.6964797,162.5553065,196.4221924,233.195327,272.8861284,315.0575628,359.6616364,407.2790023,458.6074339,514.415519,574.6125046,639.1826571,720.2034204,811.7016515,902.961102,981.8941307,1046.281801,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,TCD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,13.17841408,19.23003977,22.37672915,26.4541424,31.53982561,37.97519107,45.95826235,55.65116037,67.37136409,81.56474623,98.62111549,118.8876349,142.7380506,170.6530612,202.8261094,239.6785883,281.4376136,328.2230046,379.8562015,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,TGO,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.698078787,4.616650987,4.822959959,5.141980559,5.76039141,6.685379707,8.099321072,9.948375503,12.15046213,14.591803,17.29943929,20.36523616,23.91614572,28.09831997,33.06197492,38.9914509,46.09089091,54.58523132,64.66768638,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,THA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,514.2965058,643.0089441,743.892642,852.8244199,972.1586081,1102.403598,1257.830279,1428.388656,1627.722233,1830.57809,2013.504522,2154.711985,2263.969506,2361.969622,2463.015254,2570.30717,2681.420774,2793.216827,2903.170051,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,TJK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,13.76761329,25.29204372,51.46714796,95.56226588,145.3082233,188.0405571,218.5204483,238.8857525,253.0528874,264.7540222,276.0818206,288.6513873,303.1540383,319.5840422,337.4453344,356.5728791,376.9338265,398.7571757,422.2376559,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,TKM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,33.88200361,54.73446669,83.2125423,114.0869203,141.4661894,162.9330986,179.7448393,193.5233578,205.7656865,217.4084082,229.0140778,240.8696189,253.0357968,265.3961495,277.8522449,290.4147306,303.1524666,316.3231655,330.0048102,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,TLS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.307465723,2.143393096,3.830577965,6.469742313,9.830538609,13.83007956,18.30647081,23.17794964,28.31349105,33.60678991,38.9138326,44.28179198,49.82141651,55.63905529,61.74354938,68.13714148,74.77874741,81.70192714,89.31620681,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,TON,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.825562582,0.904829006,0.990512779,1.103414094,1.233355571,1.373603353,1.517039171,1.657502078,1.788570319,1.906338209,2.011856333,2.11465628,2.22239032,2.3400737,2.466155585,2.598121911,2.733197708,2.872710678,3.030367692,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,TTO,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,38.20089293,46.23491768,40.271622,32.11627994,28.12262994,27.12472729,27.90146465,29.32264564,30.76179522,31.94813706,32.90980838,33.75255249,34.55155122,35.3428056,36.13975453,36.97693806,37.89069513,38.92252208,40.07638243,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,TUN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,65.64803849,81.15247509,96.32742173,107.4329977,120.6001351,138.5581502,163.5546518,193.9648957,227.6410639,259.9644547,286.9366788,306.6870913,320.1877437,329.4651113,336.4806406,342.7651471,349.8177239,359.4935206,372.4069765,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,TUR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,761.9397491,850.0824879,994.2620381,1167.590708,1349.855272,1541.698103,1741.687565,1950.362904,2162.696798,2378.477809,2645.88266,2950.091114,3262.29097,3563.3671,3857.690393,4149.400768,4438.1938,4722.900104,5000.715897,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,TZA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,48.82249629,74.14975066,93.53181179,111.4786605,131.6241345,155.2755198,183.6097978,217.8941509,259.5581375,308.9306781,366.2061119,432.2208664,508.2897214,595.6428029,697.3114481,816.455336,955.4917539,1115.070519,1295.00687,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,UGA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,37.29677228,53.28747978,69.21731138,87.08294121,109.2617187,137.3835703,172.8896846,217.7269291,273.9090554,343.1352073,426.6402868,525.8802918,642.1017004,776.8076435,931.5256064,1107.107647,1303.309823,1518.048095,1749.136265,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,UKR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,293.1671778,398.926756,552.3987659,751.5151658,924.0807397,1048.841614,1132.42168,1191.980099,1240.186943,1289.531296,1347.709066,1414.508966,1486.61099,1560.557729,1634.164482,1706.777516,1778.942603,1851.092802,1922.45245,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,URY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,36.45568279,46.12033513,55.93852616,64.08542606,70.90410706,76.85706794,82.37619713,87.46821429,92.24216836,96.44206786,99.85068404,102.9444487,108.2621675,115.5659442,123.9876589,132.3766309,140.4810949,148.2196462,155.5904819,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,USA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,12632.33745,13771.17552,15068.00247,16788.34868,18608.02716,20477.24777,22398.8766,24363.58375,26352.86477,28410.50967,30562.31462,32803.00357,35108.75232,37454.70958,39808.02596,42144.78848,44449.21175,46724.84515,48976.32885,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,UZB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,65.80447607,124.0088323,250.8565541,455.9236547,676.7665421,852.5683361,966.9583895,1038.512446,1089.853842,1135.668024,1182.426492,1232.934254,1287.490806,1345.579541,1405.533535,1465.91416,1527.715972,1592.478803,1661.6224,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,VCT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.772478239,1.113971263,1.42177689,1.629745005,1.777752564,1.910877626,2.057051912,2.213420262,2.367348957,2.514302626,2.649909171,2.776063643,2.955184034,3.173458059,3.414094858,3.651867797,3.88413352,4.112183556,4.338951244,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,VEN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,248.0733416,334.5547021,444.4234058,582.4760626,719.9409668,842.2567482,947.6637546,1039.033544,1133.53673,1233.28734,1335.143298,1436.093169,1538.58571,1644.057419,1751.989815,1859.831394,1965.216775,2066.876751,2164.044967,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,VNM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,254.2954935,403.6587395,630.8487446,907.2810481,1163.208462,1370.227816,1533.459762,1665.877582,1797.883494,1935.2555,2074.791626,2253.98903,2457.122602,2656.549795,2820.172412,2951.065184,3068.318441,3187.251107,3313.843598,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,VUT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.430281348,2.07259704,2.788999484,3.58496646,4.432322681,5.322907125,6.279051501,7.30497721,8.401231382,9.554681943,10.75956471,12.00594151,13.28480311,14.56721519,15.85937626,17.48809557,19.42704291,21.56170157,23.71408014,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,WSM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.250486743,1.398133403,1.653504313,1.975820776,2.297033286,2.611142169,2.923343194,3.231588703,3.5195413,3.755539182,3.962632716,4.16701034,4.389926788,4.635857606,4.925109424,5.273617223,5.689043281,6.169824139,6.716098926,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,YEM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,54.8908071,96.16357232,186.8443217,367.6723064,617.6401243,887.1159577,1130.992032,1339.996357,1519.297362,1691.541942,1873.678203,2074.732111,2300.929411,2555.038962,2836.545349,3141.552878,3463.860159,3798.225173,4141.986491,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ZAF,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,372.1792827,457.7283045,543.2366629,641.8436248,764.394783,910.8674828,1074.728452,1243.737036,1412.498506,1578.462479,1740.989661,1898.096165,2047.090039,2189.324291,2326.924554,2462.231435,2595.357851,2725.052986,2850.145245,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ZMB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,23.04999175,36.08099049,47.27143774,58.32800889,71.88848252,89.43643764,111.9075608,139.733394,173.5281681,213.6249817,259.9423456,311.9717828,369.4906724,433.4279363,504.8750453,584.5586929,671.4137035,763.7173072,859.1985722,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ZWE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.623210106,1.73512347,2.064138923,2.790203227,3.940922076,5.540930658,7.568361637,9.972446139,12.75599088,15.9599202,19.6487894,23.94246324,28.96868255,34.81266417,41.50998304,49.0990013,57.59146092,67.03976064,77.47536278,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ARG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,489.320172,604.2133794,734.7233388,854.3407147,970.6441185,1085.93754,1200.779753,1330.998935,1471.760375,1614.318845,1754.971227,1897.831477,2044.591759,2193.327602,2341.413807,2487.760343,2632.524463,2774.992365,2915.64712,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ARM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,15.94963687,26.48709962,39.84509783,55.78939017,68.19014339,75.5933255,79.28092061,80.89381621,81.50009276,81.95934357,82.72437527,84.01694727,85.73430396,87.69918293,89.75949346,91.92535775,94.35173769,97.22216583,100.6863576,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,AUS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,877.882883,1123.59171,1369.265832,1649.353472,1932.080812,2210.576776,2482.443899,2748.508093,3007.533703,3263.183136,3518.12563,3768.121792,4007.495467,4232.125994,4438.639118,4625.949275,4790.73369,4931.206933,5049.744759,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,AUT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,307.1688648,329.6654388,342.7293297,355.819282,372.0050569,391.3599617,413.828915,438.5348722,464.4868108,490.7236074,516.7839468,541.8706587,565.7344034,588.5318986,610.5477302,631.6152542,651.2104559,669.1973412,685.4169292,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,AZE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,79.24812066,192.0860756,298.7928438,342.624619,356.7195591,365.3134528,381.7582732,404.4842829,431.2974816,454.4516713,475.3116616,487.885642,493.1658006,491.7436606,486.1865695,482.2887472,483.8288895,491.731026,504.1208898,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,BDI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.500702787,3.976318335,5.360982615,7.08142965,8.927072857,10.84001366,12.85778274,15.07757593,17.77333532,21.21799253,25.67381258,31.26331137,38.07349255,46.10455113,55.37080114,66.02241753,78.37088596,92.6591526,108.7753268,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,BEL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,360.5734843,424.8953337,510.3939037,620.648003,733.256553,840.0094243,937.7739095,1026.824779,1108.996267,1187.275287,1264.388227,1340.739042,1416.219147,1491.022729,1565.535068,1639.87464,1713.603451,1786.094632,1855.170575,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,BEN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,9.811909845,11.63594498,14.06330676,17.44564075,21.61514796,26.6553342,32.67634161,39.96745982,48.80416219,59.24065396,71.40264675,85.48252852,101.7027646,120.2801437,141.5435138,165.7362495,193.091082,223.7006246,257.5588408,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,BFA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,14.1713325,16.18423225,18.26319606,21.31157404,25.80688373,31.16713047,37.85403878,46.0748607,56.53825081,69.98695042,87.17407793,108.7285748,135.3156361,167.5066675,205.9814407,251.4493055,304.4152852,367.2847409,441.5705694,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,BGD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,214.7591938,261.3801599,313.4523318,363.6056668,418.7083457,482.2038813,559.1045837,648.1474397,749.4876755,865.0043513,995.150456,1138.764596,1295.002786,1465.246091,1674.467489,1913.438232,2162.663794,2398.548523,2614.382854,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,BGR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,78.69659984,100.6280606,115.7777535,127.9185069,136.6320188,143.3884188,149.4542306,155.4810616,161.4507887,167.3978226,173.2780449,178.6204994,183.0227172,187.0886589,191.412531,196.3140884,201.7518576,207.5161692,213.3147862,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,BHR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,26.92824172,46.16352896,64.53275755,80.3146206,96.75080741,114.5125276,134.1201159,155.2694333,177.0886574,198.7616962,219.6994875,239.3982654,257.5169641,273.7594339,288.0357466,300.4858265,311.3224227,320.6792307,328.4087288,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BHS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,8.741564909,10.46299624,10.87941001,11.53077012,12.54487364,13.81732864,15.22000458,16.72120775,18.27502294,19.87334484,21.51155645,23.19602897,24.93148057,26.75750969,28.71141303,30.8246622,33.11460031,35.59207447,38.25171156,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,GRD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.286529492,1.285475971,1.327267289,1.420911726,1.563384345,1.7358522,1.912026961,2.065613695,2.195853107,2.308799085,2.429794589,2.569417529,2.729726125,2.899290177,3.074541025,3.259196322,3.463277122,3.694549857,3.957473049,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BIH,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,32.83001294,38.3265522,53.39049116,65.67120596,75.15624704,82.20572902,87.41107292,91.5150167,94.99539391,97.92910042,100.4383109,102.8093802,105.3281272,108.275065,111.8288937,116.0824235,121.0630925,126.788674,133.2350756,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BLR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,124.87734,170.0902862,204.9842325,221.8805894,228.7609157,232.3426133,236.6355838,242.5640299,249.5454647,257.0126818,265.4876841,275.5784982,287.7243139,302.0842322,318.558968,337.0395956,357.5820003,380.3422842,405.3060341,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BLZ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2.600618301,3.060990745,3.527493643,4.12107617,4.72710262,5.346254027,5.964475319,6.583128666,7.189090968,7.812634245,8.476019503,9.199583608,9.991289171,10.84616235,11.75469668,12.71025682,13.7292597,14.8347228,16.05449123,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BOL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,37.06350627,44.32477292,50.02116564,55.50085617,62.51416381,71.60144617,82.22043452,93.76857949,105.305173,116.6961111,128.0456359,139.9447681,152.6581301,166.3075347,180.7937766,195.9305019,211.9122857,228.8949528,247.2358645,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BRA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1859.340487,2186.940735,2566.658859,2901.466409,3210.711673,3521.34579,3860.366568,4233.779252,4650.212352,5087.651926,5523.022024,5926.82387,6299.226588,6670.585456,7047.2005,7430.619136,7826.928506,8253.306829,8730.800098,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BRB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,6.527509235,5.868147339,5.343957167,4.951168175,4.846682578,4.945606643,5.150953916,5.352866813,5.505935259,5.594817957,5.661860605,5.749007786,5.899087435,6.088919527,6.299656315,6.518471995,6.757459617,7.034087106,7.366569702,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BRN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,17.92855659,16.23356439,13.10349091,10.75892037,9.617950957,9.337629163,9.640297367,10.33852358,11.30808532,12.50821523,13.88531239,15.32032594,16.68178988,17.91938513,19.07333574,20.21429856,21.40173363,22.65419233,23.98559111,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BTN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.154970879,5.071400588,7.501637855,10.20025979,12.53724375,14.35849202,15.90187414,17.42517982,19.10895774,21.23717152,23.78541869,26.64082449,29.57580213,32.50299145,35.34852334,38.14911449,41.00748877,44.01270806,47.20691821,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BWA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,17.65540107,21.31309511,26.17358193,32.29751824,38.47317198,44.47499847,50.18366549,55.56941326,60.51144524,64.82940416,69.17573694,73.83423099,78.51333358,83.10805322,87.81615633,92.79267389,98.04712432,103.5304451,109.2031372,,,,,,,,,,
