Region,Country,ISO 3,Pollutant,2000,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,,
India,INDIA,IND,OC,1,1,1,1,1,1,1,1,1,1,1,1,,
India,INDIA,IND,SO2,1,1,1,1,1,1,1,1,1,1,1,1,,
India,INDIA,IND,NMVOC,1,1,1,1,1,1,1,1,1,1,1,1,,
Indonesia,INDONESIA,IDN,BC,1,1,1,1,1,1,1,1,1,1,1,1,,
Indonesia,INDONESIA,IDN,CH4,1,1,1,1,1,1,1,1,1,1,1,1,,
Indonesia,INDONESIA,IDN,CO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Indonesia,INDONESIA,IDN,CO,1,1,1,1,1,1,1,1,1,1,1,1,,
Indonesia,INDONESIA,IDN,N2O,1,1,1,1,1,1,1,1,1,1,1,1,,
Indonesia,INDONESIA,IDN,NH3,1,1,1,1,1,1,1,1,1,1,1,1,,
Indonesia,INDONESIA,IDN,NOx,1,1,1,1,1,1,1,1,1,1,1,1,,
Indonesia,INDONESIA,IDN,OC,1,1,1,1,1,1,1,1,1,1,1,1,,
Indonesia,INDONESIA,IDN,SO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Indonesia,INDONESIA,IDN,NMVOC,1,1,1,1,1,1,1,1,1,1,1,1,,
Japan,JAPAN,JPN,BC,1,1,1,1,1,1,1,1,1,1,1,1,,
Japan,JAPAN,JPN,CH4,1,1,1,1,1,1,1,1,1,1,1,1,,
Japan,JAPAN,JPN,CO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Japan,JAPAN,JPN,CO,1,1,1,1,1,1,1,1,1,1,1,1,,
Japan,JAPAN,JPN,N2O,1,1,1,1,1,1,1,1,1,1,1,1,,
Japan,JAPAN,JPN,NH3,1,1,1,1,1,1,1,1,1,1,1,1,,
Japan,JAPAN,JPN,NOx,1,1,1,1,1,1,1,1,1,1,1,1,,
Japan,JAPAN,JPN,OC,1,1,1,1,1,1,1,1,1,1,1,1,,
Japan,JAPAN,JPN,SO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Japan,JAPAN,JPN,NMVOC,1,1,1,1,1,1,1,1,1,1,1,1,,
Mexico,MEXICO,MEX,BC,1,1,1,1,1,1,1,1,1,1,1,1,,
Mexico,MEXICO,MEX,CH4,1,1,1,1,1,1,1,1,1,1,1,1,,
Mexico,MEXICO,MEX,CO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Mexico,MEXICO,MEX,CO,1,1,1,1,1,1,1,1,1,1,1,1,,
Mexico,MEXICO,MEX,N2O,1,1,1,1,1,1,1,1,1,1,1,1,,
Mexico,MEXICO,MEX,NH3,1,1,1,1,1,1,1,1,1,1,1,1,,
Mexico,MEXICO,MEX,NOx,1,1,1,1,1,1,1,1,1,1,1,1,,
Mexico,MEXICO,MEX,OC,1,1,1,1,1,1,1,1,1,1,1,1,,
Mexico,MEXICO,MEX,SO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Mexico,MEXICO,MEX,NMVOC,1,1,1,1,1,1,1,1,1,1,1,1,,
Middle East,UNITED ARAB EMIRATES,ARE,BC,0.04924128,0.047453095,0.04525257,0.040165656,0.036520114,0.033866792,0.034944215,0.032346415,0.034836177,0.036264639,0.03261824,0.033832755,,
Middle East,BAHRAIN,BHR,BC,0.000828382,0.00074316,0.000634173,0.000460923,0.000369345,0.000286155,0.000296547,0.000272268,0.000303206,0.000320831,0.000299213,0.000323291,,
Middle East,IRAN (ISLAMIC REPUBLIC OF),IRN,BC,0.417503651,0.416591249,0.41709432,0.41638673,0.409095503,0.415555964,0.414973448,0.410317304,0.408227541,0.408285557,0.413192758,0.419075058,,
Middle East,IRAQ,IRQ,BC,0.17396876,0.171999513,0.168911362,0.16749521,0.172346844,0.170392053,0.16478681,0.155079718,0.150975772,0.149745821,0.14265157,0.137090323,,
Middle East,ISRAEL,ISR,BC,0.022301769,0.025608391,0.029528874,0.031196156,0.026673729,0.024586931,0.023423953,0.022969254,0.020582422,0.018292673,0.016067819,0.012451957,,
Middle East,JORDAN,JOR,BC,0.015751226,0.015485702,0.015037928,0.014833907,0.014699346,0.013002779,0.013141116,0.013485656,0.013478351,0.013420383,0.013290016,0.012193325,,
Middle East,KUWAIT,KWT,BC,0.011626413,0.012095511,0.012425476,0.012676248,0.012395769,0.011270643,0.011215263,0.010803426,0.010843116,0.010867057,0.01040008,0.009680679,,
Middle East,LEBANON,LBN,BC,0.014201749,0.014125795,0.013919472,0.0140317,0.01357565,0.013794389,0.013315402,0.013464368,0.01210999,0.010842387,0.009737212,0.007804089,,
Middle East,OMAN,OMN,BC,0.004810856,0.007639422,0.011323347,0.014515791,0.016026711,0.015087613,0.015136684,0.015029002,0.015382652,0.015603663,0.015514245,0.014384184,,
Middle East,QATAR,QAT,BC,0.004576832,0.004842035,0.005197147,0.005100236,0.004808716,0.003853024,0.003854321,0.003460289,0.003599928,0.003696773,0.003481834,0.003363728,,
Middle East,SAUDI ARABIA,SAU,BC,0.251976864,0.248518228,0.243774445,0.239832118,0.245667995,0.250728693,0.258465193,0.277057313,0.29009242,0.299491641,0.315252874,0.327801803,,
Middle East,YEMEN,YEM,BC,0.033212218,0.034897897,0.036900887,0.043305326,0.047820279,0.047574966,0.046447049,0.045714989,0.039568424,0.033168576,0.027494139,0.021998809,,
Middle East,UNITED ARAB EMIRATES,ARE,CH4,0.118981418,0.110248624,0.105333053,0.089236394,0.078053316,0.073253591,0.076905419,0.081496802,0.089767829,0.093004393,0.091033673,0.089166571,,
Middle East,BAHRAIN,BHR,CH4,0.004404059,0.003973703,0.003731668,0.003014848,0.002542247,0.002352464,0.00245103,0.00258114,0.002705486,0.002690098,0.002552947,0.002451198,,
Middle East,IRAN (ISLAMIC REPUBLIC OF),IRN,CH4,0.344910245,0.355358728,0.36162553,0.381847465,0.385091308,0.382146105,0.379414172,0.375870379,0.368254329,0.38319252,0.386712066,0.397850644,,
Middle East,IRAQ,IRQ,CH4,0.077900803,0.084481509,0.088098134,0.104876334,0.118691945,0.124313448,0.119536621,0.114228266,0.107005432,0.098501746,0.099851628,0.098524646,,
Middle East,ISRAEL,ISR,CH4,0.008168569,0.012230044,0.014465021,0.019067416,0.02139679,0.02204744,0.021001773,0.019691276,0.016478836,0.011377718,0.011561319,0.011013396,,
Middle East,JORDAN,JOR,CH4,0.006037385,0.006651412,0.006997069,0.007953076,0.009031278,0.009762388,0.009788604,0.00979848,0.010085748,0.009111186,0.009341921,0.009252135,,
Middle East,KUWAIT,KWT,CH4,0.035937047,0.033855409,0.03266171,0.028678769,0.025850919,0.024587944,0.025293103,0.026241062,0.027447866,0.02619804,0.025427234,0.024300098,,
Middle East,LEBANON,LBN,CH4,0.004014895,0.004801205,0.005234337,0.006732939,0.008076821,0.008756177,0.008374616,0.007915635,0.006692703,0.004871015,0.004915904,0.004683452,,
Middle East,OMAN,OMN,CH4,0.045690417,0.044175834,0.043287345,0.039404884,0.036880192,0.035859649,0.037200925,0.038844597,0.042685439,0.042919905,0.042726614,0.041731721,,
Middle East,QATAR,QAT,CH4,0.06477985,0.059096318,0.055882686,0.046010262,0.039416925,0.036680317,0.038576125,0.041045325,0.044864459,0.045826293,0.044345369,0.042552759,,
Middle East,SAUDI ARABIA,SAU,CH4,0.267077376,0.260047562,0.255830827,0.238980498,0.231063269,0.228217226,0.230398903,0.233242242,0.241754453,0.246344486,0.244772806,0.241544294,,
Middle East,YEMEN,YEM,CH4,0.022097935,0.025079652,0.026852619,0.034197116,0.04390499,0.052023251,0.05105871,0.049044797,0.042257418,0.0359626,0.03675852,0.036929086,,
Middle East,UNITED ARAB EMIRATES,ARE,CO2,0.059435597,0.055535197,0.050423634,0.043320291,0.031663792,0.023967407,0.022397436,0.020111205,0.018321824,0.017124945,0.016280394,0.015969701,,
Middle East,BAHRAIN,BHR,CO2,0,0,0,0,0,0,0,0,0,0,0,0,,
Middle East,IRAN (ISLAMIC REPUBLIC OF),IRN,CO2,0.331774823,0.315324748,0.301613763,0.280533818,0.240238357,0.200683267,0.162062749,0.152785004,0.140062618,0.128117397,0.121371041,0.116676254,,
Middle East,IRAQ,IRQ,CO2,0.089231668,0.091002687,0.098045955,0.108580212,0.124698134,0.136229086,0.143580312,0.144127593,0.14605952,0.148542911,0.150074942,0.150971752,,
Middle East,ISRAEL,ISR,CO2,0.046682252,0.045091264,0.042311857,0.036857183,0.030478281,0.024566857,0.020776809,0.01994456,0.019035566,0.018251631,0.0175883,0.017142244,,
Middle East,JORDAN,JOR,CO2,0.013316913,0.013759467,0.013912042,0.013701789,0.013661596,0.013071202,0.011744997,0.011539149,0.011327891,0.01112171,0.010899209,0.010718031,,
Middle East,KUWAIT,KWT,CO2,0.030119602,0.032265382,0.033538419,0.033761878,0.033482829,0.030725812,0.026740354,0.025382877,0.024112698,0.023373562,0.022909023,0.022528784,,
Middle East,LEBANON,LBN,CO2,0.013859609,0.013366838,0.01281214,0.0115218,0.010236788,0.008944012,0.007989329,0.007612831,0.007199962,0.006811961,0.006466333,0.006190255,,
Middle East,OMAN,OMN,CO2,0.014861508,0.01549576,0.01618059,0.018110676,0.020429669,0.022715457,0.024250232,0.025029264,0.026261281,0.027818099,0.029203514,0.031047609,,
Middle East,QATAR,QAT,CO2,0.025391889,0.022746309,0.020073212,0.017055618,0.013216246,0.009617731,0.008321649,0.007811992,0.007413348,0.007143746,0.00692776,0.006757259,,
Middle East,SAUDI ARABIA,SAU,CO2,0.364649648,0.383554951,0.396995893,0.416573505,0.44629136,0.465979863,0.462516161,0.464980165,0.468714934,0.470719973,0.47033665,0.467365605,,
Middle East,YEMEN,YEM,CO2,0.010676491,0.011857397,0.014092495,0.019983231,0.035602948,0.063499305,0.109619972,0.120675359,0.131490359,0.140974065,0.147942834,0.154632507,,
Middle East,UNITED ARAB EMIRATES,ARE,CO,0.030254551,0.031186567,0.031331962,0.028942241,0.03068958,0.032183443,0.03109986,0.034862869,0.033238827,0.032833104,0.03415465,0.033824231,,
Middle East,BAHRAIN,BHR,CO,0.001810945,0.00175275,0.001569991,0.00113578,0.00116332,0.001096046,0.001042723,0.001113599,0.001056309,0.001006583,0.000948156,0.000913832,,
Middle East,IRAN (ISLAMIC REPUBLIC OF),IRN,CO,0.417715486,0.417704408,0.41796954,0.424768904,0.410334109,0.431327377,0.438171058,0.385916407,0.385515908,0.380698637,0.374055469,0.37406083,,
Middle East,IRAQ,IRQ,CO,0.150744937,0.149521661,0.149437561,0.158281191,0.15180014,0.132608741,0.12978637,0.08528135,0.080781249,0.079079662,0.058178912,0.056141925,,
Middle East,ISRAEL,ISR,CO,0.021925577,0.023183464,0.026402413,0.030486534,0.027958414,0.01469584,0.013046826,0.009944153,0.009438101,0.009167774,0.006717621,0.006019611,,
Middle East,JORDAN,JOR,CO,0.015185336,0.014903267,0.014662622,0.014004652,0.015480731,0.014684673,0.014541301,0.012924883,0.013225148,0.013574232,0.012830925,0.012886796,,
Middle East,KUWAIT,KWT,CO,0.025493629,0.025427376,0.024473248,0.021291453,0.023225215,0.021541243,0.019985055,0.016013129,0.015234463,0.014963811,0.012279217,0.012087767,,
Middle East,LEBANON,LBN,CO,0.014778915,0.014843502,0.01464808,0.014439316,0.01284431,0.007526593,0.00654046,0.005282045,0.005080046,0.005023155,0.004162767,0.003882308,,
Middle East,OMAN,OMN,CO,0.019080635,0.019787714,0.021099634,0.02197702,0.02492653,0.026153235,0.024741237,0.026124276,0.02597351,0.026149345,0.026506275,0.026568684,,
Middle East,QATAR,QAT,CO,0.01008661,0.010154651,0.009844557,0.008467107,0.009058575,0.008068195,0.007131431,0.004537434,0.004129879,0.003920679,0.002900178,0.002711974,,
Middle East,SAUDI ARABIA,SAU,CO,0.257469818,0.255686387,0.251421547,0.232562742,0.246546495,0.279734649,0.28571185,0.396896839,0.405949614,0.413543225,0.451888144,0.456456551,,
Middle East,YEMEN,YEM,CO,0.035453562,0.035848253,0.037138845,0.043643061,0.04597258,0.030379965,0.028201828,0.021103016,0.020376945,0.020039792,0.015377686,0.014445492,,
Middle East,UNITED ARAB EMIRATES,ARE,N2O,0.014898583,0.014816412,0.014066402,0.011704569,0.007983846,0.005123269,0.003701605,0.003230433,0.002953814,0.002883045,0.003009819,0.003305028,,
Middle East,BAHRAIN,BHR,N2O,0,0,0,0,0,0,0,0,0,0,0,0,,
Middle East,IRAN (ISLAMIC REPUBLIC OF),IRN,N2O,0.671802751,0.642265463,0.613271024,0.564940539,0.471418204,0.373199571,0.291834404,0.277720812,0.2666371,0.256488242,0.249355595,0.243951128,,
Middle East,IRAQ,IRQ,N2O,0.081583962,0.085647024,0.090249928,0.095197163,0.098339522,0.091780146,0.076476849,0.074798186,0.074622664,0.07589853,0.078274491,0.082173393,,
Middle East,ISRAEL,ISR,N2O,0.018654622,0.019079575,0.018451692,0.016451942,0.013356329,0.009839183,0.007434553,0.007550535,0.007759963,0.008356054,0.00972835,0.011415986,,
Middle East,JORDAN,JOR,N2O,0.015105405,0.016375851,0.016861606,0.016364548,0.015228274,0.012352248,0.008609914,0.008170906,0.007935274,0.007837236,0.007891405,0.008177537,,
Middle East,KUWAIT,KWT,N2O,0.002398399,0.002738263,0.002933792,0.003062227,0.00301976,0.002623678,0.002072397,0.002122121,0.002261834,0.002579313,0.003120676,0.003792061,,
Middle East,LEBANON,LBN,N2O,0.011098226,0.01118121,0.010879535,0.00968202,0.008018165,0.00590351,0.004090258,0.003731873,0.00344336,0.003211171,0.00306276,0.003027136,,
Middle East,OMAN,OMN,N2O,0.011168398,0.012301076,0.013437063,0.014491817,0.015137797,0.014038069,0.011208246,0.010780968,0.010674084,0.010771475,0.010861785,0.011177173,,
Middle East,QATAR,QAT,N2O,0.001036327,0.000996715,0.000919237,0.000772814,0.000565639,0.000356905,0.000246356,0.000233363,0.000235577,0.00025453,0.000291566,0.000343131,,
Middle East,SAUDI ARABIA,SAU,N2O,0.104703727,0.115265893,0.122922009,0.129998748,0.134530463,0.12631129,0.109136225,0.1124705,0.117722545,0.125272087,0.139813945,0.156820556,,
Middle East,YEMEN,YEM,N2O,0.0675496,0.079332518,0.096007713,0.137333612,0.232401999,0.358472132,0.485189192,0.499190302,0.505753785,0.506448317,0.494589609,0.47581687,,
Middle East,UNITED ARAB EMIRATES,ARE,NH3,0.001594664,0.001500402,0.001446543,0.001224406,0.001028947,0.000890184,0.000770412,0.000674394,0.000599695,0.000546754,0.000483459,0.00043974,,
Middle East,BAHRAIN,BHR,NH3,3.80783E-05,3.36831E-05,3.02913E-05,2.26721E-05,1.82098E-05,1.57885E-05,1.30744E-05,1.06892E-05,9.02589E-06,7.94321E-06,6.69136E-06,5.98826E-06,,
Middle East,IRAN (ISLAMIC REPUBLIC OF),IRN,NH3,0.391871942,0.392370234,0.392775737,0.393345139,0.39302391,0.392915666,0.392797165,0.392641741,0.392764517,0.39299911,0.393223686,0.393439339,,
Middle East,IRAQ,IRQ,NH3,0.121200728,0.120930164,0.120753265,0.120568429,0.120452704,0.120229073,0.119953391,0.119768078,0.119606846,0.119464145,0.119363433,0.11924275,,
Middle East,ISRAEL,ISR,NH3,0.004518476,0.004643508,0.004768974,0.004911666,0.004888647,0.00482409,0.00475422,0.004691945,0.004638641,0.004600002,0.004555329,0.004535593,,
Middle East,JORDAN,JOR,NH3,0.008366911,0.008384841,0.008400933,0.00843511,0.008456991,0.008460816,0.008469512,0.008472548,0.008472152,0.008469945,0.008468047,0.008462389,,
Middle East,KUWAIT,KWT,NH3,0.001333833,0.001249782,0.001194552,0.001029699,0.000897837,0.000799944,0.000708302,0.000633236,0.000575331,0.000534112,0.000482509,0.000454224,,
Middle East,LEBANON,LBN,NH3,0.005750787,0.005766737,0.005783676,0.005821546,0.005832487,0.005823511,0.005811968,0.005800256,0.005786535,0.005778314,0.005765479,0.005760313,,
Middle East,OMAN,OMN,NH3,0.007276729,0.007271284,0.007281391,0.007228489,0.007166591,0.007083474,0.007039106,0.006996761,0.006965991,0.006937137,0.006896554,0.006871536,,
Middle East,QATAR,QAT,NH3,0.00043701,0.000406462,0.000387159,0.000319956,0.000268048,0.000227906,0.000196116,0.00017045,0.000150284,0.000135635,0.000117061,0.000105566,,
Middle East,SAUDI ARABIA,SAU,NH3,0.316277673,0.315968565,0.315768228,0.315275209,0.315584552,0.315974487,0.316383342,0.316735708,0.316847394,0.316885491,0.316951203,0.316935926,,
Middle East,YEMEN,YEM,NH3,0.141333169,0.141474338,0.14140925,0.141817679,0.142381077,0.142755062,0.143103391,0.143404194,0.143583588,0.143641412,0.143686547,0.143746636,,
Middle East,UNITED ARAB EMIRATES,ARE,NOx,0.054343658,0.05164294,0.049390449,0.042402322,0.039557137,0.038574384,0.040277951,0.042605731,0.044094424,0.045438337,0.047578049,0.048332258,,
Middle East,BAHRAIN,BHR,NOx,0.00258874,0.002277842,0.00201131,0.001484825,0.001330126,0.001283516,0.00121297,0.001257967,0.001284217,0.00132424,0.001407273,0.001377352,,
Middle East,IRAN (ISLAMIC REPUBLIC OF),IRN,NOx,0.352823519,0.361778227,0.369485801,0.389617829,0.388434771,0.38901724,0.381357118,0.371811872,0.366367467,0.364018674,0.36596355,0.36513786,,
Middle East,IRAQ,IRQ,NOx,0.131030702,0.133272102,0.135478127,0.147255082,0.152264391,0.153022636,0.150246213,0.143981018,0.14092356,0.137927751,0.129885007,0.129297609,,
Middle East,ISRAEL,ISR,NOx,0.026326063,0.029569748,0.031996968,0.034368198,0.03447656,0.033767661,0.031670396,0.029933821,0.027513762,0.025000045,0.020171197,0.01873904,,
Middle East,JORDAN,JOR,NOx,0.014740954,0.014468353,0.014299352,0.013706365,0.013873884,0.013713805,0.0143723,0.015353437,0.015885578,0.016035253,0.015522095,0.015537469,,
Middle East,KUWAIT,KWT,NOx,0.033199494,0.031152354,0.029206973,0.024957858,0.023601745,0.022707029,0.021306592,0.022708416,0.023507372,0.024096398,0.024561088,0.02340175,,
Middle East,LEBANON,LBN,NOx,0.012983148,0.012955159,0.012866652,0.01306661,0.013255379,0.012923022,0.0119039,0.011446447,0.010703819,0.009932436,0.008453674,0.007902501,,
Middle East,OMAN,OMN,NOx,0.01993232,0.021370737,0.022397877,0.022893534,0.023159956,0.023017141,0.024606798,0.026573678,0.02789992,0.028645351,0.028708489,0.029084612,,
Middle East,QATAR,QAT,NOx,0.015043915,0.014087972,0.013281381,0.011069238,0.010376952,0.010114793,0.010298186,0.010919366,0.011316845,0.011593816,0.011756544,0.011756734,,
Middle East,SAUDI ARABIA,SAU,NOx,0.319371558,0.306248185,0.295588641,0.265758414,0.260485785,0.262905363,0.274245174,0.286820027,0.297583061,0.306932764,0.322204009,0.327506905,,
Middle East,YEMEN,YEM,NOx,0.017615929,0.021176382,0.023996469,0.033419725,0.039183315,0.038953409,0.038502401,0.036588221,0.032919975,0.029054936,0.023789024,0.021925911,,
Middle East,UNITED ARAB EMIRATES,ARE,OC,0.047418159,0.045917298,0.042110156,0.037591175,0.036216027,0.03308404,0.033660137,0.033167133,0.033794744,0.035137015,0.03597115,0.037348511,,
Middle East,BAHRAIN,BHR,OC,0.003356245,0.003095641,0.002680075,0.00236099,0.002234065,0.001584432,0.00154542,0.001760578,0.001681512,0.001882308,0.002067553,0.002162438,,
Middle East,IRAN (ISLAMIC REPUBLIC OF),IRN,OC,0.346869172,0.34641694,0.344879257,0.345233053,0.322968122,0.316542707,0.318742873,0.274628239,0.270595557,0.264954292,0.244790946,0.241024753,,
Middle East,IRAQ,IRQ,OC,0.13750885,0.136378494,0.135372299,0.139324277,0.140447931,0.135209447,0.12820593,0.11618536,0.109938013,0.102992489,0.098384197,0.088523249,,
Middle East,ISRAEL,ISR,OC,0.030074701,0.030635948,0.031078103,0.026799894,0.022216412,0.018600751,0.016711938,0.016008572,0.014749788,0.012699689,0.011349676,0.009739327,,
Middle East,JORDAN,JOR,OC,0.014375059,0.014539715,0.01365785,0.012251939,0.012830627,0.012228653,0.011152874,0.011965358,0.011523843,0.010924269,0.010566589,0.00930271,,
Middle East,KUWAIT,KWT,OC,0.033924567,0.03213753,0.028461585,0.024415945,0.022961853,0.0165867,0.014905242,0.013845498,0.012465125,0.013188836,0.013322648,0.012960858,,
Middle East,LEBANON,LBN,OC,0.020402387,0.018540883,0.015801167,0.012447344,0.011424454,0.011527516,0.010881869,0.011317348,0.010756196,0.009674229,0.009508913,0.008557313,,
Middle East,OMAN,OMN,OC,0.016628756,0.018133441,0.018733151,0.018338827,0.019189468,0.017205351,0.015419456,0.014356604,0.014219746,0.014076546,0.012671771,0.011525133,,
Middle East,QATAR,QAT,OC,0.008786082,0.008592898,0.007371713,0.00563257,0.005188159,0.004100276,0.003778079,0.003417109,0.003320073,0.003347935,0.003106923,0.00295307,,
Middle East,SAUDI ARABIA,SAU,OC,0.307465215,0.310617013,0.324049181,0.340054802,0.366282783,0.394630116,0.408730233,0.468483466,0.484348684,0.503096115,0.531482129,0.551672324,,
Middle East,YEMEN,YEM,OC,0.033190806,0.0349942,0.035805463,0.035549185,0.038040099,0.03870001,0.036265948,0.034864735,0.032606719,0.028026276,0.026777506,0.024230314,,
Middle East,UNITED ARAB EMIRATES,ARE,SO2,0.023064089,0.022429447,0.020594864,0.021413908,0.021990773,0.022822883,0.023825595,0.024678039,0.025126152,0.025545695,0.026241422,0.026044934,,
Middle East,BAHRAIN,BHR,SO2,0.000961458,0.000876268,0.000871535,0.000703967,0.000709786,0.000725215,0.000735528,0.000761918,0.000747524,0.0007413,0.000771746,0.000731195,,
Middle East,IRAN (ISLAMIC REPUBLIC OF),IRN,SO2,0.237002141,0.243060141,0.240365934,0.27720122,0.274884664,0.268241863,0.261538291,0.254646798,0.245780187,0.246407681,0.234209861,0.223812157,,
Middle East,IRAQ,IRQ,SO2,0.088712228,0.091201169,0.088245199,0.106404135,0.107112879,0.10357021,0.095554606,0.078259501,0.068340721,0.054750939,0.043701267,0.032593928,,
Middle East,ISRAEL,ISR,SO2,0.028243967,0.030203797,0.030198399,0.029822193,0.026459568,0.018976137,0.014332221,0.012379475,0.010115332,0.007700418,0.005138084,0.0030429,,
Middle East,JORDAN,JOR,SO2,0.01205185,0.011972499,0.011738887,0.011699011,0.011300985,0.010877362,0.009964842,0.009340795,0.009124668,0.008790314,0.007824214,0.006045523,,
Middle East,KUWAIT,KWT,SO2,0.037985773,0.037853043,0.037710991,0.03023051,0.026782059,0.019920651,0.014211929,0.011026454,0.010012242,0.008767549,0.007386857,0.006235293,,
Middle East,LEBANON,LBN,SO2,0.011741057,0.01199752,0.012131171,0.01157954,0.010669825,0.008131403,0.006691733,0.005591891,0.004475588,0.003295301,0.002281489,0.001276105,,
Middle East,OMAN,OMN,SO2,0.011437534,0.012662361,0.013139634,0.01616629,0.01653915,0.017602299,0.018138883,0.018656867,0.019234971,0.019575453,0.019223047,0.015963899,,
Middle East,QATAR,QAT,SO2,0.00344053,0.003547606,0.003319603,0.003635525,0.003567358,0.00332984,0.002691051,0.002364417,0.002285064,0.00218833,0.002049035,0.001535973,,
Middle East,SAUDI ARABIA,SAU,SO2,0.475640033,0.463422755,0.470369671,0.419960605,0.426915846,0.449760205,0.475735824,0.51401344,0.545619443,0.583364992,0.631584892,0.668841661,,
Middle East,YEMEN,YEM,SO2,0.069719341,0.070773394,0.071314111,0.071183096,0.073067108,0.076041932,0.076579498,0.068280404,0.059138107,0.038872028,0.019588085,0.013876431,,
Middle East,UNITED ARAB EMIRATES,ARE,NMVOC,0.092096313,0.086983194,0.081410173,0.076205991,0.072440419,0.071910664,0.071553021,0.069841934,0.066647815,0.062854071,0.053098318,0.049864019,,
Middle East,BAHRAIN,BHR,NMVOC,0.002139329,0.001957686,0.001759946,0.0016022,0.001494084,0.001417118,0.001370096,0.001244861,0.001158316,0.001035472,0.000905295,0.000835152,,
Middle East,IRAN (ISLAMIC REPUBLIC OF),IRN,NMVOC,0.196433794,0.215916797,0.237001565,0.25560239,0.263360906,0.25755062,0.25374049,0.248972197,0.252172521,0.258235039,0.263440172,0.263282824,,
Middle East,IRAQ,IRQ,NMVOC,0.129805686,0.131489721,0.133364051,0.137608031,0.141470493,0.136437922,0.132966691,0.127876484,0.124765579,0.115361862,0.100662579,0.095720032,,
Middle East,ISRAEL,ISR,NMVOC,0.003009356,0.007277419,0.011971687,0.01459782,0.015834582,0.01517011,0.015189776,0.013251984,0.01258532,0.013536242,0.015581231,0.017026493,,
Middle East,JORDAN,JOR,NMVOC,0.002458092,0.003301903,0.004229275,0.004938398,0.00564118,0.006186551,0.006558492,0.00703726,0.007196939,0.007358855,0.008046327,0.008617716,,
Middle East,KUWAIT,KWT,NMVOC,0.063859468,0.059805645,0.055392698,0.051588957,0.048891403,0.046776057,0.045357557,0.039763322,0.034555249,0.029038783,0.022393846,0.020009896,,
Middle East,LEBANON,LBN,NMVOC,0.00182796,0.002748579,0.003759056,0.004655436,0.005334837,0.005278206,0.005396959,0.004953648,0.005025582,0.005493824,0.006316458,0.006916071,,
Middle East,OMAN,OMN,NMVOC,0.04797881,0.046626601,0.045177579,0.043312487,0.042264751,0.043624149,0.044202441,0.045077382,0.043699028,0.039157209,0.035284381,0.033992716,,
Middle East,QATAR,QAT,NMVOC,0.025016349,0.02350125,0.021849004,0.020325762,0.019274326,0.018954882,0.018725714,0.017711077,0.016158929,0.012059408,0.008781975,0.007756848,,
Middle East,SAUDI ARABIA,SAU,NMVOC,0.411845508,0.394845062,0.376310923,0.358855261,0.34897231,0.359305141,0.365337535,0.385840572,0.395893767,0.40946288,0.429557281,0.435054526,,
Middle East,YEMEN,YEM,NMVOC,0.023529334,0.025546145,0.027774043,0.030707267,0.035020709,0.037388582,0.039601228,0.038429279,0.040140956,0.046406356,0.055932136,0.060923706,,
Pakistan,PAKISTAN,PAK,BC,1,1,1,1,1,1,1,1,1,1,1,1,,
Pakistan,PAKISTAN,PAK,CH4,1,1,1,1,1,1,1,1,1,1,1,1,,
Pakistan,PAKISTAN,PAK,CO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Pakistan,PAKISTAN,PAK,CO,1,1,1,1,1,1,1,1,1,1,1,1,,
Pakistan,PAKISTAN,PAK,N2O,1,1,1,1,1,1,1,1,1,1,1,1,,
Pakistan,PAKISTAN,PAK,NH3,1,1,1,1,1,1,1,1,1,1,1,1,,
Pakistan,PAKISTAN,PAK,NOx,1,1,1,1,1,1,1,1,1,1,1,1,,
Pakistan,PAKISTAN,PAK,OC,1,1,1,1,1,1,1,1,1,1,1,1,,
Pakistan,PAKISTAN,PAK,SO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Pakistan,PAKISTAN,PAK,NMVOC,1,1,1,1,1,1,1,1,1,1,1,1,,
Russia,RUSSIAN FEDERATION,RUS,BC,1,1,1,1,1,1,1,1,1,1,1,1,,
Russia,RUSSIAN FEDERATION,RUS,CH4,1,1,1,1,1,1,1,1,1,1,1,1,,
Russia,RUSSIAN FEDERATION,RUS,CO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Russia,RUSSIAN FEDERATION,RUS,CO,1,1,1,1,1,1,1,1,1,1,1,1,,
Russia,RUSSIAN FEDERATION,RUS,N2O,1,1,1,1,1,1,1,1,1,1,1,1,,
Russia,RUSSIAN FEDERATION,RUS,NH3,1,1,1,1,1,1,1,1,1,1,1,1,,
Russia,RUSSIAN FEDERATION,RUS,NOx,1,1,1,1,1,1,1,1,1,1,1,1,,
Russia,RUSSIAN FEDERATION,RUS,OC,1,1,1,1,1,1,1,1,1,1,1,1,,
Russia,RUSSIAN FEDERATION,RUS,SO2,1,1,1,1,1,1,1,1,1,1,1,1,,
Russia,RUSSIAN FEDERATION,RUS,NMVOC,1,1,1,1,1,1,1,1,1,1,1,1,,
South Africa,SOUTH AFRICA,ZAF,BC,1,1,1,1,1,1,1,1,1,1,1,1,,
